,id,type,xyz,cif,smiles,structure_metadata,doi,orca_out,orca_xyz,singlet_energy,triplet_energy,quintet_energy,journal
133,HOZKEN,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/HOZKEN_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/HOZKEN.cif,[Zn]123(n4c5C(=C6[N]2=C(C(=c2n3c(=C(C3=[N]1C(=C(c4cc5)C1=C[CH]N([Co]45(C)(N(C(=C(C)N4[O])C)[O])N(C(=C(C)N5[O])C)[O])C=C1)C=C3)C1=C[CH]N([Co]34(C)(N(C(=C(C)N3[O])C)[O])N(C(=C(C)N4[O])C)[O])C=C1)cc2)C1=C[CH]N([Co]23(C)(N(C(=C(C)N3[O])C)[O])N(C(=C(C)N2[O])C)[O])C=C1)C=C6)C1=C[CH]N([Co]23(C)(N(C(=C(C)N2[O])C)[O])N(C(=C(C)N3[O])C)[O])C=C1)[O],"{""audit_creation_date"": ""2009-10-28"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""HOZKEN"", ""database_code_depnum_ccdc_archive"": ""CCDC 743643"", ""chemical_formula_sum"": ""C80 H101 Cl9 Co4 N24 O18 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""48"", ""journal_year"": ""2009"", ""journal_page_first"": ""5626"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""J.Manono"", ""P.A.Marzilli"", ""F.R.Fronczek"", ""L.G.Marzilli""]}",10.1021/ic900600z,,,,,,Inorg.Chem. 
134,HUGXIT,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/HUGXIT_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/HUGXIT.cif,Fc1c(C2=C3C=CC4=[N]3[Ru]35(n6c(=C4c4c(F)cccc4F)ccc6=C(c4c(cccc4F)F)C4=[N]3C(=C(c3c(F)cccc3F)c3ccc2n53)C=C4)([N][C@@]23C[C@@H]4C[C@H](C3)C[C@H](C2)C4)[O])c(F)ccc1,"{""audit_creation_date"": ""2020-04-20"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""HUGXIT"", ""database_code_depnum_ccdc_archive"": ""CCDC 1972136"", ""chemical_formula_sum"": ""C60 H41 F8 N5 O1 Ru1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""56"", ""journal_year"": ""2020"", ""journal_page_first"": ""4428"", ""journal_name_full"": ""Chem.Commun. "", ""publ_author_name"": [""Ka-Pan Shing"", ""Qingyun Wan"", ""Xiao-Yong Chang"", ""Chi-Ming Che""]}",10.1039/c9cc09972g,,,-3317.183765998893,-3317.136620069915,-3317.073032289698,Chem.Commun. 
135,HUWSEZ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/HUWSEZ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/HUWSEZ.cif,C12=C(c3ccc4C(=C5C=CC6=[N]5[Ir]5([C@]78C[C@@H]9C[C@@H](C[C@H](C8)C9)C7)([N]2=C(C=C1)C(=c1ccc(=C6c2ccc(cc2)C)n51)c1ccc(cc1)C)n34)c1ccc(cc1)C)c1ccc(cc1)C,"{""audit_creation_date"": ""2015-11-13"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""HUWSEZ"", ""database_code_depnum_ccdc_archive"": ""CCDC 1048814"", ""chemical_formula_sum"": ""C58 H51 Ir1 N4"", ""chemical_formula_moiety"": """", ""journal_volume"": ""44"", ""journal_year"": ""2015"", ""journal_page_first"": ""20618"", ""journal_name_full"": ""Dalton Trans. "", ""publ_author_name"": [""Huiping Zuo"", ""Zhipeng Liu"", ""Wu Yang"", ""Zhikuan Zhou"", ""Kin Shing Chan""]}",10.1039/c5dt03845f,,,-2560.267254854092,,-2560.12668850096,Dalton Trans. 
136,HUWTAW,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/HUWTAW_0.xyz,,c1(ccc(cc1)C)C1=C2C=CC3=[N]2[Ir]24(n5c1ccc5C(=C1C=CC(=[N]41)C(=c1ccc(=C3c3ccc(cc3)C)n21)c1ccc(C)cc1)c1ccc(cc1)C)C1CCCC1,null,,,,-2366.430426907554,-2366.355355970863,-2366.286995136372,
137,HUWTEA,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/HUWTEA_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/HUWTEA.cif,[Mn]123(Cl)n4c5C(=C6C=CC(=[N]26)C(=c2ccc(=C(C6=[N]1C(=C(c4cc5)C(=O)OCC)C=C6)C(=O)OCC)n32)C(=O)OCC)C(=O)OCC,"{""audit_creation_date"": ""2015-11-13"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""HUWTEA"", ""database_code_depnum_ccdc_archive"": ""CCDC 1059156"", ""chemical_formula_sum"": ""C32 H28 Cl1 Mn1 N4 O8"", ""chemical_formula_moiety"": """", ""journal_volume"": ""5"", ""journal_year"": ""2015"", ""journal_page_first"": ""97391"", ""journal_name_full"": ""RSC Advances "", ""publ_author_name"": [""Hua-Hua Wang"", ""Hui-Qing Yuan"", ""M.H.R.Mahmood"", ""Yi-Yu Jiang"", ""Fan Cheng"", ""Lei Shi"", ""Hai-Yang Liu""]}",10.1039/c5ra15943a,,,-3665.342976533866,-3665.357912115906,-3665.386470994728,RSC Advances 
138,ICIBOM,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/ICIBOM_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/ICIBOM.cif,[Ru]123([C][O])([S]4CCN(CC4)S(=O)(=O)c4cccc5c(cccc45)N(C)C)[N]4=C5C=CC4=C(c4ccc(C(=C6C=CC(=[N]26)C(=c2ccc(=C5c5ccccc5)n12)c1ccccc1)c1ccccc1)n34)c1ccccc1,"{""audit_creation_date"": ""2005-02-10"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""ICIBOM"", ""database_code_depnum_ccdc_archive"": ""CCDC 254207"", ""chemical_formula_sum"": ""C62.5 H51 Cl3 N6 O3 Ru1 S2"", ""chemical_formula_moiety"": """", ""journal_volume"": ""43"", ""journal_year"": ""2004"", ""journal_page_first"": ""6366"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Mi Hee Lim"", ""S.J.Lippard""]}",10.1021/ic035418n,,,-3794.219184910634,-3794.153941945279,-3794.080391896815,Inorg.Chem. 
139,ICIYEY,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/ICIYEY_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/ICIYEY.cif,C(#N)c1ccc(C2=c3ccc4=C(C5=[N]6[Hg@]7(n34)[N]3=C2C=CC3=C(c2ccc(C(=C6C=C5)c3ccc(cc3)C#N)n72)c2ccc(cc2)C#N)c2ccc(cc2)C#N)cc1,"{""audit_creation_date"": ""2002-02-07"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""ICIYEY"", ""database_code_depnum_ccdc_archive"": ""CCDC 174495"", ""chemical_formula_sum"": ""C48 H24 Hg1 N8"", ""chemical_formula_moiety"": """", ""journal_volume"": ""40"", ""journal_year"": ""2001"", ""journal_page_first"": ""6064"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Ming-Cheng Wang"", ""Long-Seen Sue"", ""Bing-Chung Liau"", ""Bao-Tsan Ko"", ""S.Elango"", ""Jyh-Horung Chen""]}",10.1021/ic010275v,,,-2431.353576504979,-2431.297790357271,-2431.233156908128,Inorg.Chem. 
140,IFASEQ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IFASEQ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IFASEQ.cif,C12=C(c3ccc4C(=C5C=CC6=[N]5[Zn]5([N]2=C(C=C1)C(=c1ccc(=C6c2ccccc2)n51)c1ccccc1)(n34)[N][C][Cu@@]12N3[CH]C=CC=C3C[N@@]1(CC1=CC=C[CH]N21)Cc1ccccn1)c1ccccc1)c1ccccc1,"{""audit_creation_date"": ""2018-08-07"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IFASEQ"", ""database_code_depnum_ccdc_archive"": ""CCDC 1835894"", ""chemical_formula_sum"": ""C64 H48 Cl2 Cu1 N9 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""140"", ""journal_year"": ""2018"", ""journal_page_first"": ""9904"", ""journal_name_full"": ""J.Am.Chem.Soc. "", ""publ_author_name"": [""Debangsu Sil"", ""Z.Martinez"", ""Shengda Ding"", ""N.Bhuvanesh"", ""D.J.Darensbourg"", ""M.B.Hall"", ""Marcetta Y.Darensbourg""]}",10.1021/jacs.8b04189,,,,,,J.Am.Chem.Soc. 
141,IJURAI,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IJURAI_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IJURAI.cif,c1ccccc1C1=c2ccc3=C(C4=[N]5[Zn]6(n23)([N]2=C1C=CC2=C(c1ccc(C(=C5C=C4)c2ccccc2)n61)c1ccccc1)ON1C=CC(=C2C=CC=C[C]12)N(=O)=O)c1ccccc1,"{""audit_creation_date"": ""2016-04-05"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IJURAI"", ""database_code_depnum_ccdc_archive"": ""CCDC 991715"", ""chemical_formula_sum"": ""C53 H34 N6 O3 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""85"", ""journal_year"": ""2015"", ""journal_page_first"": ""666"", ""journal_name_full"": ""Zh.Obshch.Khim.(Russ.)(Russ.J.Gen.Chem.) "", ""publ_author_name"": [""V.P.Andreev"", ""P.S.Sobolev"", ""N.Sh Lebedeva"", ""V.A.Tafeenko""]}",10.1134/s1070363215050151,,,-4369.399841851113,-4369.343980492316,-4369.274933945948,Zh.Obshch.Khim.(Russ.)(Russ.J.Gen.Chem.) 
142,IKACEE,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IKACEE_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IKACEE.cif,c1(ccccc1)C1=C2C=CC3=[N]2[Zn]24(n5c(=C(C6=[N]4C(=C(c4ccc1n24)c1ccccc1)C=C6)c1ccccc1)ccc5=C3c1ccccc1)ON1[CH]C=CC=C1/C=C/c1ccc(cc1)N(C)C,"{""audit_creation_date"": ""2016-04-05"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IKACEE"", ""database_code_depnum_ccdc_archive"": ""CCDC 912706"", ""chemical_formula_sum"": ""C61 H46 Cl6 N6 O1 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""85"", ""journal_year"": ""2015"", ""journal_page_first"": ""666"", ""journal_name_full"": ""Zh.Obshch.Khim.(Russ.)(Russ.J.Gen.Chem.) "", ""publ_author_name"": [""V.P.Andreev"", ""P.S.Sobolev"", ""N.Sh Lebedeva"", ""V.A.Tafeenko""]}",10.1134/s1070363215050151,,,-4453.335570587442,-4453.276524814049,-4453.209212975472,Zh.Obshch.Khim.(Russ.)(Russ.J.Gen.Chem.) 
143,IMELIV,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IMELIV_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IMELIV.cif,C1(=c2n3[Fe]45(N6CCN(CC6)C)([N]6=C(C=CC6=C(c6ccc(C(=C7[N]4=C1C=C7)c1ccccc1)n56)c1ccccc1)C(=c3cc2)c1ccccc1)N=O)c1ccccc1,"{""audit_creation_date"": ""2004-03-03"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IMELIV"", ""database_code_depnum_ccdc_archive"": ""CCDC 224406"", ""chemical_formula_sum"": ""C50 H40 Cl3 Fe1 N7 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""42"", ""journal_year"": ""2003"", ""journal_page_first"": ""5722"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""G.R.A.Wyllie"", ""C.E.Schulz"", ""W.R.Scheidt""]}",10.1021/ic034473t,,,-3608.98062143493,-3608.981306295656,-3608.946759178478,Inorg.Chem. 
144,INIBAL,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/INIBAL_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/INIBAL.cif,O(c1ccc(C2=c3ccc4=C(C5=[N]6C(=C(c7ccc8C(=C9[N](=C2C=C9)[Cd]6(n34)(N2[CH]C=NC=C2)n78)c2ccc(OC)cc2)c2ccc(cc2)OC)C=C5)c2ccc(cc2)OC)cc1)C,"{""audit_creation_date"": ""2021-03-11"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""INIBAL"", ""database_code_depnum_ccdc_archive"": ""CCDC 2069722"", ""chemical_formula_sum"": ""C52 H40 Cd1 N6 O4"", ""chemical_formula_moiety"": """", ""journal_volume"": null, ""journal_year"": ""2021"", ""journal_page_first"": null, ""journal_name_full"": ""CSD Communication(Private Communication) "", ""publ_author_name"": [""C.Mchiri"", ""h.Nasri"", ""T.Roisnel""]}",10.30707/tlcsd5.3.1649037688.632982,,,-2798.763659226468,-2798.709227930049,-2798.63972731895,CSD Communication(Private Communication) 
146,IRINIH,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IRINIH_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IRINIH.cif,[Zn]123(n4c5=C(C6=[N]3C(=C(c3ccc(C(=C7C(=C(C(=[N]17)C(=c4cc5)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)n23)c1ccccc1)C(=C6c1ccccc1)c1ccccc1)c1ccccc1)N1[CH]C=CC=C1,"{""audit_creation_date"": ""2011-07-22"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IRINIH"", ""database_code_depnum_ccdc_archive"": ""CCDC 789153"", ""chemical_formula_sum"": ""C73 H49 N5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""372"", ""journal_year"": ""2011"", ""journal_page_first"": ""417"", ""journal_name_full"": ""Inorg.Chim.Acta "", ""publ_author_name"": [""P.Bhyrappa"", ""K.Karunanithi""]}",10.1016/j.ica.2011.02.057,,,-4859.048366821658,-4858.990731722932,-4858.923586289722,Inorg.Chim.Acta 
147,IRINON,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IRINON_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IRINON.cif,C1=CC2=C(c3c(c(c4C(=C5C=CC6=[N]5[Zn]5(n7c(=C(C1=[N]25)c1ccccc1)c(c(c7=C6c1ccccc1)c1ccccc1)c1ccccc1)([O])n34)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,"{""audit_creation_date"": ""2011-07-22"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IRINON"", ""database_code_depnum_ccdc_archive"": ""CCDC 789154"", ""chemical_formula_sum"": ""C70 H48 Cl4 N4 O1 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""372"", ""journal_year"": ""2011"", ""journal_page_first"": ""417"", ""journal_name_full"": ""Inorg.Chim.Acta "", ""publ_author_name"": [""P.Bhyrappa"", ""K.Karunanithi""]}",10.1016/j.ica.2011.02.057,,,,,,Inorg.Chim.Acta 
149,IWIRUD,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IWIRUD_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IWIRUD.cif,c1(ccc(cc1)C)C1=c2n3[Co]45(C(=O)C(C)C)[N]6=C(C(=c3cc2)c2ccc(C)cc2)C=CC6=C(c2n5c(C(=C3C=CC1=[N]43)c1ccc(cc1)C)cc2)c1ccc(cc1)C,"{""audit_creation_date"": ""2016-09-15"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IWIRUD"", ""database_code_depnum_ccdc_archive"": ""CCDC 1504540"", ""chemical_formula_sum"": ""C52 H43 Co1 N4 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""35"", ""journal_year"": ""2016"", ""journal_page_first"": ""2480"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""Siu Yin Lee"", ""Hong Sang Fung"", ""Shiyu Feng"", ""Kin Shing Chan""]}",10.1021/acs.organomet.6b00352,,,-3680.52329815713,-3680.454704666526,-3680.419631244341,Organometallics 
150,IWISAK,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IWISAK_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IWISAK.cif,c1cc(ccc1C1=C2[N]3=C(C=C2)C(=c2n4[Co]53(C(=O)C(C)C)[N]3=C(C(=c4cc2)c2ccc(cc2)OC)C=CC3=C(c2ccc1n52)c1ccc(OC)cc1)c1ccc(OC)cc1)OC,"{""audit_creation_date"": ""2016-09-15"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IWISAK"", ""database_code_depnum_ccdc_archive"": ""CCDC 1504541"", ""chemical_formula_sum"": ""C52 H43 Co1 N4 O5"", ""chemical_formula_moiety"": """", ""journal_volume"": ""35"", ""journal_year"": ""2016"", ""journal_page_first"": ""2480"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""Siu Yin Lee"", ""Hong Sang Fung"", ""Shiyu Feng"", ""Kin Shing Chan""]}",10.1021/acs.organomet.6b00352,,,-3981.176759527912,-3981.109330257486,-3981.039451974624,Organometallics 
151,IWOHEI,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IWOHEI_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IWOHEI.cif,c1c(C2=c3ccc4=C(c5ccccc5)C5=[N]6[Zn]7(N8[CH]C=C(N[P]([Fe]9%10([S@]%11[Fe]%10([S@@]9CCC%11)([C][O])([C][O])[C][O])([C][O])[C][O])(c9ccccc9)c9ccccc9)C=C8)(n8c(C(=C6C=C5)c5ccccc5)ccc8C(=C5[N]7=C2C=C5)c2ccccc2)n34)cccc1,"{""audit_creation_date"": ""2011-10-18"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IWOHEI"", ""database_code_depnum_ccdc_archive"": ""CCDC 806952"", ""chemical_formula_sum"": ""C70 H51 Cl2 Fe2 N6 O5 P1 S2 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""696"", ""journal_year"": ""2011"", ""journal_page_first"": ""2767"", ""journal_name_full"": ""J.Organomet.Chem. "", ""publ_author_name"": [""Xu-Feng Liu"", ""Xun-Wen Xiao""]}",10.1016/j.jorganchem.2011.05.007,,,-8802.119609465173,-8802.061172285306,-8801.992631981424,J.Organomet.Chem. 
152,IZABOA,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IZABOA_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IZABOA.cif,[Zn]123(n4c5=C(C6=[N]3C(=C(c3c(c(c(C(=C7C(=C(C(=[N]17)C(=c4c(c5c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)n23)c1ccccc1)c1ccccc1)c1ccccc1)C(=C6c1ccccc1)c1ccccc1)c1ccccc1)[N][C]C,"{""audit_creation_date"": ""2004-10-11"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IZABOA"", ""database_code_depnum_ccdc_archive"": ""CCDC 248727"", ""chemical_formula_sum"": ""C96 H66 N6 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""60"", ""journal_year"": ""2004"", ""journal_page_first"": ""m1097"", ""journal_name_full"": ""Acta Crystallogr.,Sect.E:Struct.Rep.Online "", ""publ_author_name"": [""T.Kojima"", ""R.Harada""]}",10.1107/s1600536804016447,,,-5666.240309801322,-5666.189445642587,-5666.12339845335,"Acta Crystallogr.,Sect.E:Struct.Rep.Online "
153,IZAFIZ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/IZAFIZ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/IZAFIZ.cif,c1(c2=CC3=[N]4[Zn@@]56n7c(c(c(c7C=C4C(=C3CC)CC)CC)CC)C(=C3C(=C(C(=[N]53)C=c(c1CC)n26)CC)CC)CCCC)CC,"{""audit_creation_date"": ""2011-10-11"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""IZAFIZ"", ""database_code_depnum_ccdc_archive"": ""CCDC 817703"", ""chemical_formula_sum"": ""C40 H52 N4 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""17"", ""journal_year"": ""2011"", ""journal_page_first"": ""7768"", ""journal_name_full"": ""Chem.-Eur.J. "", ""publ_author_name"": [""T.Kakui"", ""S.Sugawara"", ""Y.Hirata"", ""S.Kojima"", ""Y.Yamamoto""]}",10.1002/chem.201101061,,,-3550.894347283508,-3550.825964670777,-3550.761343700207,Chem.-Eur.J. 
154,JAQROJ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/JAQROJ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/JAQROJ.cif,[Ru]123(n4c5=C(C6=[N]3C(=C(c3ccc(C(=C7C=CC(=[N]17)C(=c4cc5)c1ccccc1)c1ccccc1)n23)c1ccccc1)C=C6)c1ccccc1)([N][C](c1ccccc1)c1ccccc1)O,"{""audit_creation_date"": ""2005-10-07"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""JAQROJ"", ""database_code_depnum_ccdc_archive"": ""CCDC 256067"", ""chemical_formula_sum"": ""C57 H39 N5 O1 Ru1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""44"", ""journal_year"": ""2005"", ""journal_page_first"": ""3780"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Jie-Sheng Huang"", ""Sarana Ka-Yan Leung"", ""Zhong-Yuan Zhou"", ""Nianyong Zhu"", ""Chi-Ming Che""]}",10.1021/ic0484102,,,-2635.376884950222,-2635.349421653637,-2635.286276598825,Inorg.Chem. 
155,JAVJIC,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/JAVJIC_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/JAVJIC.cif,[Zn]123(n4c5=C(C6=[N]3C(=C(c3n2c(C(=C2[N]1=C(C(=c4cc5)c1ccccc1)C=C2)c1ccccc1)cc3)c1ccccc1)C=C6)c1ccccc1)N1[CH]C=C(CN2Cc3c(cccc3)OCCOc3ccccc3CN(CCC2)Cc2ccccc2)C=C1,"{""audit_creation_date"": ""2017-06-13"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""JAVJIC"", ""database_code_depnum_ccdc_archive"": ""CCDC 1515159"", ""chemical_formula_sum"": ""C76 H63 N7 O2 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""133"", ""journal_year"": ""2017"", ""journal_page_first"": ""419"", ""journal_name_full"": ""Polyhedron "", ""publ_author_name"": [""B.Ghanbari"", ""L.Shahhoseini"", ""M.Kubicki""]}",10.1016/j.poly.2017.05.033,,,-5241.347676810021,-5241.289824619298,-5241.22146082331,Polyhedron 
156,JAWKOI,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/JAWKOI_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/JAWKOI.cif,[Ru]123([N@]4[N]N([C@](c5ccccc5)(C)C4)c4ccc(N(=O)=O)cc4)([N]4=C5C=CC4=C(c4n3c(C(=C3[N]2=C(C(=c2n1c(=C5c1ccccc1)cc2)c1ccccc1)C=C3)c1ccccc1)cc4)c1ccccc1)[C][O],"{""audit_creation_date"": ""2006-01-09"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""JAWKOI"", ""database_code_depnum_ccdc_archive"": ""CCDC 258146"", ""chemical_formula_sum"": ""C64 H52 N8 O4 Ru1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""24"", ""journal_year"": ""2005"", ""journal_page_first"": ""4710"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""S.Fantauzzi"", ""E.Gallo"", ""A.Caselli"", ""F.Ragaini"", ""P.Macchi"", ""N.Casati"", ""S.Cenini""]}",10.1021/om050244y,,,-3065.751911090557,-3065.686371310644,-3065.612806965557,Organometallics 
157,JOCHOZ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/JOCHOZ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/JOCHOZ.cif,[Zn@@]123n4c5=CC6=[N]3C(=C(c3ccc(C(=C7C=CC(=[N]17)C(=c4cc5)c1ccccc1)[Pd]([P](c1ccccc1)(c1ccccc1)c1ccccc1)(Cl)[P](c1ccccc1)(c1ccccc1)c1ccccc1)n23)c1ccccc1)C=C6,"{""audit_creation_date"": ""2008-09-29"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""JOCHOZ"", ""database_code_depnum_ccdc_archive"": ""CCDC 637318"", ""chemical_formula_sum"": ""C68.42 H49.84 Cl1.84 N4 P2 Pd1 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": null, ""journal_year"": ""2008"", ""journal_page_first"": ""2598"", ""journal_name_full"": ""Dalton Trans. "", ""publ_author_name"": [""M.Y.Jiang"", ""Ji-Young Shin"", ""B.O.Patrick"", ""D.Dolphin""]}",10.1039/b801163j,,,-5884.729332004123,-5884.671482125534,-5884.599860187894,Dalton Trans. 
158,JOCRUP,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/JOCRUP_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/JOCRUP.cif,C(=O)(C(C)(C)C)Nc1c(C2=c3ccc4=C(c5c(cccc5)NC(=O)C(C)(C)C)C5=[N]6[Fe]7(n34)([N]3=C2C=CC3=C(c2c(cccc2)NC(=O)C(C)(C)C)c2n7c(cc2)C(=C6C=C5)c2c(cccc2)NC(=O)C(C)(C)C)(N2[CH]N(C=C2)C)N2[CH]N(C=C2)C)cccc1,"{""audit_creation_date"": ""2008-09-29"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""JOCRUP"", ""database_code_depnum_ccdc_archive"": ""CCDC 691470"", ""chemical_formula_sum"": ""C76 H82 Fe1 N14 O4"", ""chemical_formula_moiety"": """", ""journal_volume"": ""47"", ""journal_year"": ""2008"", ""journal_page_first"": ""3841"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Jianfeng Li"", ""S.M.Nair"", ""B.C.Noll"", ""C.E.Schulz"", ""W.R.Scheidt""]}",10.1021/ic702498c,,,,,,Inorg.Chem. 
